STATION,NAME,DATE,AWND,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,WDF2,WDF5,WSF2,WSF5,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/12/2019,10.96,1307,0,,0,0,86,100,73,140,130,21,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/13/2019,9.84,1722,0,,0,0,86,94,75,310,310,30,36.9,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/14/2019,10.96,1036,0,,0,0,83,99,69,170,180,21,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/15/2019,6.93,1814,0,,0,0,87,99,70,300,10,18.1,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/16/2019,8.95,2200,0,,0,0,84,99,68,330,330,21.9,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/17/2019,6.26,1327,0,,0,0,82,94,68,350,320,15,19,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/18/2019,12.3,1011,0,,0,0,86,99,74,170,180,23,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/19/2019,10.07,6,0,,0,0,89,98,72,160,170,21.9,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/20/2019,4.92,1654,0,,0,0,81,95,67,330,340,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/21/2019,5.82,1556,0,,0,0,84,100,69,340,330,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/22/2019,7.83,1514,0,,0,0,87,103,74,350,330,16.1,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/23/2019,11.18,1646,0,,0,0,90,101,79,340,350,21.9,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/24/2019,6.71,1719,0,,0,0,87,95,77,360,360,16.1,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/25/2019,6.04,1915,0,,0,0,84,94,72,340,340,15,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/26/2019,9.17,1746,0.26,,0,0,81,89,69,190,180,35.1,42.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/27/2019,6.04,1551,0.02,,0,0,75,88,69,330,330,14.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/28/2019,7.61,1350,0,,0,0,81,95,69,360,60,13,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/29/2019,9.17,1147,0,,0,0,86,101,74,150,170,16.1,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/30/2019,7.61,2352,0,,0,0,88,101,68,160,160,17,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",7/31/2019,14.54,1341,0.02,,0,0,86,92,67,170,150,32,42.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/1/2019,7.61,,0,,0,0,74,93,65,330,10,14.1,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/2/2019,4.7,,0,,0,0,83,99,69,20,230,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/3/2019,11.41,,0,,0,0,86,98,77,160,150,36.9,46.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/4/2019,10.07,,0,,0,0,83,98,71,180,140,18.1,23,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/5/2019,8.28,,0,,0,0,87,100,75,100,100,23,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/6/2019,10.74,,0,,0,0,89,102,77,170,180,23,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/7/2019,9.62,,0,,0,0,88,89,73,160,160,17,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/8/2019,9.62,,0.35,,0,0,74,79,64,310,250,23,30,1,,1,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/9/2019,5.59,,0.14,,0,0,70,90,60,240,240,14.1,17,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/10/2019,11.18,,0,,0,0,81,94,71,140,130,21.9,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/11/2019,10.29,,0,,0,0,81,87,67,360,360,18.1,23.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/12/2019,5.59,,0,,0,0,74,85,61,340,340,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/13/2019,6.49,,0,,0,0,77,93,64,350,320,13,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/14/2019,6.49,,0,,0,0,80,95,65,330,300,16.1,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/15/2019,5.59,,0,,0,0,82,96,67,340,350,16.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/16/2019,5.14,,0,,0,0,81,91,67,350,350,15,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/17/2019,5.14,,0,,0,0,78,91,66,340,360,16.1,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/18/2019,6.93,,0,,0,0,80,96,63,20,340,15,23.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/19/2019,12.53,,0,,0,0,86,97,73,140,130,25.9,36,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/20/2019,10.74,,0,,0,0,84,98,71,170,160,21.9,30,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/21/2019,6.71,,0,,0,0,82,99,67,160,350,13,17,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/22/2019,9.84,,0,,0,0,83,93,69,290,290,21,25.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/23/2019,5.37,,0,,0,0,76,86,61,330,340,14.1,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/24/2019,7.61,,0,,0,0,78,94,64,170,170,16.1,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/25/2019,7.83,,0,,0,0,83,94,71,330,340,18.1,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/26/2019,6.93,,0,,0,0,77,82,62,310,280,15,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/27/2019,5.82,,0,,0,0,72,88,59,330,330,14.1,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/28/2019,6.26,,0,,0,0,76,96,62,350,350,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/29/2019,7.16,,0,,0,0,82,96,69,160,160,21,25.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/30/2019,7.61,,0,,0,0,85,97,72,170,110,17,23.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",8/31/2019,6.04,,0,,0,0,82,95,68,350,340,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/1/2019,9.17,,0,,0,0,83,100,70,180,170,17,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/2/2019,7.83,,0,,0,0,84,98,69,180,170,17,23,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/3/2019,6.26,,0.03,,0,0,85,94,74,180,180,23.9,32,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/4/2019,7.38,,0,,0,0,82,98,70,280,270,29.1,36,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/5/2019,8.28,,0.07,,0,0,85,95,71,200,190,25.1,32,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/6/2019,8.5,,0.01,,0,0,76,85,67,100,310,21,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/7/2019,6.26,,0,,0,0,75,88,64,20,340,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/8/2019,8.95,,0.17,,0,0,73,79,58,310,110,23.9,31.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/9/2019,5.59,,0,,0,0,65,80,55,340,330,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/10/2019,9.62,,0.02,,0,0,67,79,56,160,160,28,32,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/11/2019,7.83,,0.81,,0,0,59,63,51,300,300,32,38,1,,1,,1,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/12/2019,6.71,,0,,0,0,59,73,50,320,320,13,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/13/2019,6.49,,0,,0,0,65,81,53,150,150,14.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/14/2019,8.05,,0,,0,0,70,90,56,160,150,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/15/2019,13.65,,0,,0,0,77,92,65,150,140,23.9,29.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/16/2019,18.79,,0,,0,0,80,87,74,150,180,29.1,36.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/17/2019,8.95,,0.05,,0,0,68,78,53,300,300,28,36,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/18/2019,11.18,,0,,0,0,63,83,51,150,170,25.9,35.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/19/2019,9.62,,0,,0,0,66,76,49,290,290,25.1,31.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/20/2019,6.04,,0.24,,0,0,56,59,48,240,250,21,27.1,,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/21/2019,6.71,,0,,0,0,54,65,46,330,330,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/22/2019,6.93,,0,,0,0,57,74,47,170,180,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/23/2019,6.71,,0,,0,0,67,78,57,340,340,16.1,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/24/2019,5.59,,0,,0,0,64,75,52,340,320,12.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/25/2019,4.92,,0,,0,0,65,77,53,350,340,13,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/26/2019,7.61,,0,,0,0,66,82,54,350,350,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/27/2019,7.16,,0.01,,0,0,67,73,59,350,340,17,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/28/2019,11.41,,0.01,,0,0,61,63,49,350,360,28,33.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/29/2019,7.61,,0.13,,0,0,48,51,42,320,320,23.9,30,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",9/30/2019,6.26,,0,,0,0,46,58,38,330,330,21,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/1/2019,6.71,,0,,0,0,48,59,39,320,280,15,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/2/2019,5.82,,0,,0,0,50,58,44,330,340,16.1,21.9,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/3/2019,6.26,,0,,0,0,51,69,39,290,290,17,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/4/2019,9.4,,0,,0,0,55,64,42,310,310,33.1,38.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/5/2019,6.04,,0,,0,0,48,61,37,330,330,17,21.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/6/2019,4.25,,0,,0,0,49,62,38,340,310,13,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/7/2019,6.26,,0,,0,0,51,67,38,320,290,14.1,21,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/8/2019,5.59,,0,,0,0,55,77,41,340,330,14.1,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/9/2019,15.21,,0,,0,0,56,65,36,340,330,25.9,32,,,,,1,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/10/2019,8.95,,0,,0,0,37,42,30,340,320,21,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/11/2019,5.37,,0,,0,0,37,51,28,150,140,15,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/12/2019,5.14,,0,,0,0,41,57,29,310,320,10.1,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/13/2019,6.04,,0,,0,0,47,67,34,280,270,14.1,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/14/2019,4.47,,0,,0,0,51,69,35,310,310,13,16.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/15/2019,5.59,,0,,0,0,53,72,40,140,130,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/16/2019,8.95,,0,,0,0,58,78,44,200,200,16.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/17/2019,16.78,,0.18,,0,0,64,73,44,330,310,29.1,36,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/18/2019,5.37,,0,,0,0,50,56,41,330,330,16.1,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/19/2019,10.51,,0.28,,0,0,47,55,36,360,350,25.9,34,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/20/2019,9.84,,0,,0,0,42,48,40,300,310,23,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/21/2019,7.61,,0,,0,0,47,56,42,300,290,23,28,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/22/2019,5.59,,0,,0,0,51,63,43,310,310,14.1,18.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/23/2019,9.17,,0,,0,0,53,58,39,330,350,19.9,27.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/24/2019,5.37,,0,,0,0,44,53,33,330,320,14.1,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/25/2019,4.7,,0,,0,0,45,62,35,340,150,12.1,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/26/2019,11.63,,0,,0,0,49,61,37,340,340,25.9,30,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/27/2019,9.17,,0.03,,0,0,39,41,28,340,330,17,21,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/28/2019,8.5,,0,,0,0,31,40,22,40,180,21,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/29/2019,9.4,,0,,0,0,31,34,17,320,310,23,28,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/30/2019,4.7,,0,,0,0,22,34,14,320,330,10.1,14.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",10/31/2019,4.7,,0,,0,0,29,45,20,350,360,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/1/2019,4.25,,0,,0,0,33,46,24,320,320,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/2/2019,5.37,,0,,0,0,36,51,26,320,120,8.9,19,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/3/2019,3.58,,0,,0,0,39,56,28,350,150,8.9,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/4/2019,3.58,,0,,0,0,41,57,30,320,310,10.1,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/5/2019,6.04,,0,,0,0,45,62,33,150,150,12.1,14.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/6/2019,5.37,,0,,0,0,47,62,36,120,120,10.1,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/7/2019,4.92,,0,,0,0,45,60,34,310,320,12.1,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/8/2019,2.46,,0,,0,0,45,62,33,270,320,8.1,10.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/9/2019,3.8,,0,,0,0,45,62,32,330,310,10.1,13,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/10/2019,4.92,,0,,0,0,44,62,30,120,140,12.1,14.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/11/2019,6.26,,0,,0,0,46,55,35,310,310,14.1,19.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/12/2019,4.92,,0,,0,0,41,57,31,330,170,8.9,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/13/2019,3.36,,0,,0,0,45,61,36,350,290,8.9,11,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/14/2019,4.47,,0,,0,0,46,61,36,270,240,8.9,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/15/2019,3.36,,0,,0,0,47,64,35,290,300,13,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/16/2019,4.92,,0,,0,0,47,57,36,320,310,15,18.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/17/2019,4.92,,0,,0,0,44,58,34,130,160,10.1,12.1,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/18/2019,3.8,,0,,0,0,45,60,32,360,120,8.9,12.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/19/2019,4.7,,0,,0,0,44,58,33,140,150,16.1,19.9,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/20/2019,4.25,,0.12,,0,0,44,49,39,250,160,10.1,13,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/21/2019,7.83,,0,,0,0,43,48,34,110,120,21.9,25.9,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/22/2019,3.8,,0,,0,0,39,43,34,10,300,8.1,11,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/23/2019,4.03,,0,,0,0,39,49,30,350,20,8.9,12.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/24/2019,6.04,,0,,0,0,38,48,29,360,360,12.1,14.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/25/2019,12.08,,0.12,,0.6,0,35,39,25,330,330,29.1,35.1,1,,,,,,,1,1,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/26/2019,5.37,,0,,0,0,27,32,20,150,160,13,17,,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/27/2019,10.07,,0.11,,1.6,1.2,32,39,30,170,180,32,40,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/28/2019,6.49,,0.44,,4.5,3.1,33,38,32,160,160,21,28,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/29/2019,8.05,,0.38,,3.5,7.1,34,39,30,360,160,19.9,23.9,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",11/30/2019,5.37,,0,,,0,31,36,22,320,320,17,21,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/1/2019,4.47,,0,,0,3.1,27,37,22,340,320,10.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/2/2019,3.36,,0,,0,3.1,29,36,24,360,350,8.9,11,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/3/2019,3.13,,0,,0,3.1,34,40,29,360,360,8.9,10.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/4/2019,2.91,,0.11,,0,2,30,33,24,300,280,8.9,11,1,1,,,,1,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/5/2019,2.91,,0.15,,0,1.2,33,38,33,320,340,8.1,8.9,1,,,,,1,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/6/2019,3.58,,0,,0,0,38,48,33,130,120,13,17,1,1,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/7/2019,3.36,,0,,0,0,32,37,28,310,310,14.1,16.1,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/8/2019,4.7,,0.25,,0.1,0,35,42,31,10,10,18.1,21.9,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/9/2019,5.37,,0,,0,0,39,43,31,340,340,12.1,14.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/10/2019,5.82,,0,,0,0,35,47,29,120,130,12.1,13,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/11/2019,4.7,,0,,0,0,33,43,27,120,120,15,17,1,1,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/12/2019,8.5,,0.16,,0,0,40,46,38,330,330,23,36.9,1,,1,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/13/2019,6.71,,0.14,,0,0,41,45,37,350,350,17,21,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/14/2019,6.93,,0.33,,0.8,0,38,42,30,300,310,25.9,33.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/15/2019,5.82,,0,,0,0,30,33,24,360,360,14.1,17,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/16/2019,6.93,,0.03,,0.4,0,29,33,23,340,330,14.1,18.1,1,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/17/2019,4.7,,0,,0,0,26,35,20,150,150,12.1,15,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/18/2019,3.8,,0,,0,0,26,37,21,320,340,14.1,16.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/19/2019,4.25,,0,,0,0,29,38,24,330,320,12.1,14.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/20/2019,4.7,,0,,0,0,33,44,26,140,130,13,16.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/21/2019,2.68,,0,,0,0,31,40,25,290,290,8.1,12.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/22/2019,14.54,,0,,0,0,43,55,31,170,170,28,35.1,1,,,,,,,1,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/23/2019,9.62,,0,,0,0,47,51,42,160,150,25.9,33.1,,,,,,,,,,
USW00024127,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",12/24/2019,8.72,,0.17,,0,0,46,51,37,150,150,23.9,28,1,,,,,,,,,
